,high
2002-07-24 09:00:00,46.2778434753418
2002-07-25 09:00:00,47.04963684082031
2002-07-26 09:00:00,41.650062561035156
2002-07-29 09:00:00,39.72206115722656
2002-07-30 09:00:00,40.49311447143555
2002-07-31 09:00:00,39.72206115722656
2002-08-01 09:00:00,39.33616638183594
2002-08-02 09:00:00,38.48823547363281
2002-08-05 09:00:00,36.79088592529297
2002-08-06 09:00:00,36.48261260986328
2002-08-07 09:00:00,38.025455474853516
2002-08-08 09:00:00,38.179222106933594
2002-08-09 09:00:00,39.33616638183594
2002-08-12 09:00:00,39.33616638183594
2002-08-13 09:00:00,38.951011657714844
2002-08-14 09:00:00,39.33616638183594
2002-08-15 09:00:00,41.650062561035156
2002-08-16 09:00:00,41.650062561035156
2002-08-19 09:00:00,42.03595733642578
2002-08-20 09:00:00,42.8070068359375
2002-08-21 09:00:00,41.2649040222168
2002-08-22 09:00:00,41.650062561035156
2002-08-23 09:00:00,40.87900924682617
2002-08-26 09:00:00,40.87900924682617
2002-08-27 09:00:00,40.87900924682617
2002-08-28 09:00:00,38.951011657714844
2002-08-29 09:00:00,39.33616638183594
2002-08-30 09:00:00,38.951011657714844
2002-09-02 09:00:00,38.41061019897461
2002-09-03 09:00:00,37.94783401489258
2002-09-04 09:00:00,37.56267547607422
2002-09-05 09:00:00,37.408172607421875
2002-09-06 09:00:00,36.63711929321289
2002-09-09 09:00:00,37.56267547607422
2002-09-10 09:00:00,38.951011657714844
2002-09-11 09:00:00,39.33616638183594
2002-09-12 09:00:00,38.951011657714844
2002-09-13 09:00:00,37.7164421081543
2002-09-16 09:00:00,36.868507385253906
2002-09-17 09:00:00,37.7940673828125
2002-09-18 09:00:00,36.17434310913086
2002-09-19 09:00:00,35.55705642700195
2002-09-20 09:00:00,34.40011215209961
2002-09-23 09:00:00,33.7059440612793
2002-09-24 09:00:00,33.08865737915039
2002-09-25 09:00:00,33.011775970458984
2002-09-26 09:00:00,33.7059440612793
2002-09-27 09:00:00,33.08865737915039
2002-09-30 09:00:00,31.7003231048584
2002-10-01 09:00:00,31.931713104248047
2002-10-02 09:00:00,32.009334564208984
2002-10-03 09:00:00,30.311988830566406
2002-10-04 09:00:00,29.772327423095703
2002-10-07 09:00:00,28.92365264892578
2002-10-08 09:00:00,27.612939834594727
2002-10-09 09:00:00,29.00127601623535
2002-10-10 09:00:00,27.766706466674805
2002-10-11 09:00:00,28.692264556884766
2002-10-14 09:00:00,29.309547424316406
2002-10-15 09:00:00,31.315168380737305
2002-10-16 09:00:00,33.474552154541016
2002-10-17 09:00:00,33.860450744628906
2002-10-18 09:00:00,35.86532974243164
2002-10-21 09:00:00,35.633941650390625
2002-10-22 09:00:00,35.48017501831055
2002-10-23 09:00:00,35.09428024291992
2002-10-24 09:00:00,35.32566833496094
2002-10-25 09:00:00,35.788448333740234
2002-10-28 09:00:00,36.71400451660156
2002-10-29 09:00:00,36.17434310913086
2002-10-30 09:00:00,35.71156311035156
2002-10-31 09:00:00,36.17434310913086
2002-11-01 09:00:00,35.86532974243164
2002-11-04 09:00:00,36.63711929321289
2002-11-05 09:00:00,37.56267547607422
2002-11-06 09:00:00,39.33616638183594
2002-11-07 09:00:00,40.49311447143555
2002-11-08 09:00:00,39.33616638183594
2002-11-11 09:00:00,38.56511688232422
2002-11-12 09:00:00,36.17434310913086
2002-11-13 09:00:00,36.251224517822266
2002-11-14 09:00:00,36.63711929321289
2002-11-15 09:00:00,38.025455474853516
2002-11-18 09:00:00,37.7940673828125
2002-11-19 09:00:00,37.253665924072266
2002-11-20 09:00:00,36.32810974121094
2002-11-21 09:00:00,36.63711929321289
2002-11-22 09:00:00,38.56511688232422
2002-11-25 09:00:00,40.10795974731445
2002-11-26 09:00:00,40.10795974731445
2002-11-27 09:00:00,38.56511688232422
2002-11-28 09:00:00,39.72206115722656
2002-11-29 09:00:00,39.33616638183594
2002-12-02 09:00:00,38.951011657714844
2002-12-03 09:00:00,41.650062561035156
2002-12-04 09:00:00,40.87900924682617
2002-12-05 09:00:00,40.49311447143555
2002-12-06 09:00:00,40.49311447143555
2002-12-09 09:00:00,40.87900924682617
2002-12-10 09:00:00,38.951011657714844
2002-12-11 09:00:00,38.951011657714844
2002-12-12 09:00:00,38.951011657714844
2002-12-13 09:00:00,38.10234069824219
2002-12-16 09:00:00,37.253665924072266
2002-12-17 09:00:00,37.7940673828125
2002-12-18 09:00:00,37.253665924072266
2002-12-19 09:00:00,36.251224517822266
2002-12-20 09:00:00,36.096717834472656
2002-12-23 09:00:00,35.48017501831055
2002-12-24 09:00:00,34.86288833618164
2002-12-25 09:00:00,34.631500244140625
2002-12-26 09:00:00,35.48017501831055
2002-12-27 09:00:00,35.55705642700195
2002-12-30 09:00:00,34.7083854675293
2002-12-31 09:00:00,33.32004928588867
2003-01-01 09:00:00,32.857269287109375
2003-01-02 09:00:00,33.474552154541016
2003-01-03 09:00:00,34.7083854675293
2003-01-06 09:00:00,35.248783111572266
2003-01-07 09:00:00,36.17434310913086
2003-01-08 09:00:00,36.55949783325195
2003-01-09 09:00:00,35.788448333740234
2003-01-10 09:00:00,36.48261260986328
2003-01-13 09:00:00,38.951011657714844
2003-01-14 09:00:00,39.33616638183594
2003-01-15 09:00:00,39.33616638183594
2003-01-16 09:00:00,38.951011657714844
2003-01-17 09:00:00,37.94783401489258
2003-01-20 09:00:00,37.02227783203125
2003-01-21 09:00:00,37.408172607421875
2003-01-22 09:00:00,37.02227783203125
2003-01-23 09:00:00,39.33616638183594
2003-01-24 09:00:00,39.72206115722656
2003-01-27 09:00:00,37.7164421081543
2003-01-28 09:00:00,37.3312873840332
2003-01-29 09:00:00,36.79088592529297
2003-01-30 09:00:00,36.79088592529297
2003-01-31 09:00:00,36.79088592529297
2003-02-03 09:00:00,36.79088592529297
2003-02-04 09:00:00,36.79088592529297
2003-02-05 09:00:00,36.79088592529297
2003-02-06 09:00:00,34.7083854675293
2003-02-07 09:00:00,32.93489456176758
2003-02-10 09:00:00,31.854829788208008
2003-02-11 09:00:00,32.39448928833008
2003-02-12 09:00:00,31.77794647216797
2003-02-13 09:00:00,31.7003231048584
2003-02-14 09:00:00,31.854829788208008
2003-02-17 09:00:00,33.7828254699707
2003-02-18 09:00:00,33.7828254699707
2003-02-19 09:00:00,33.860450744628906
2003-02-20 09:00:00,34.09183883666992
2003-02-21 09:00:00,35.402549743652344
2003-02-24 09:00:00,35.09428024291992
2003-02-25 09:00:00,34.7083854675293
2003-02-26 09:00:00,33.7059440612793
2003-02-27 09:00:00,33.011775970458984
2003-02-28 09:00:00,32.39448928833008
2003-03-03 09:00:00,34.16872024536133
2003-03-04 09:00:00,33.474552154541016
2003-03-05 09:00:00,32.62588119506836
2003-03-06 09:00:00,32.31760787963867
2003-03-07 09:00:00,32.857269287109375
2003-03-10 09:00:00,33.08865737915039
2003-03-11 09:00:00,33.39767074584961
2003-03-12 09:00:00,33.166282653808594
2003-03-13 09:00:00,34.24560546875
2003-03-14 09:00:00,36.096717834472656
2003-03-17 09:00:00,34.86288833618164
2003-03-18 09:00:00,36.251224517822266
2003-03-19 09:00:00,37.176780700683594
2003-03-20 09:00:00,38.3337287902832
2003-03-21 09:00:00,37.63956069946289
2003-03-24 09:00:00,37.7940673828125
2003-03-25 09:00:00,36.48261260986328
2003-03-26 09:00:00,36.71400451660156
2003-03-27 09:00:00,35.17116165161133
2003-03-28 09:00:00,34.7083854675293
2003-03-31 09:00:00,33.7828254699707
2003-04-01 09:00:00,32.54899597167969
2003-04-02 09:00:00,33.32004928588867
2003-04-03 09:00:00,34.55461883544922
2003-04-04 09:00:00,35.01739501953125
2003-04-07 09:00:00,35.86532974243164
2003-04-08 09:00:00,35.86532974243164
2003-04-09 09:00:00,34.93977355957031
2003-04-10 09:00:00,34.93977355957031
2003-04-11 09:00:00,34.631500244140625
2003-04-14 09:00:00,34.93977355957031
2003-04-15 09:00:00,34.476993560791016
2003-04-16 09:00:00,36.251224517822266
2003-04-17 09:00:00,36.251224517822266
2003-04-18 09:00:00,36.94539260864258
2003-04-21 09:00:00,37.253665924072266
2003-04-22 09:00:00,36.94539260864258
2003-04-23 09:00:00,37.3312873840332
2003-04-24 09:00:00,37.02227783203125
2003-04-25 09:00:00,36.17434310913086
2003-04-28 09:00:00,34.16872024536133
2003-04-29 09:00:00,35.09428024291992
2003-04-30 09:00:00,37.176780700683594
2003-05-01 09:00:00,36.868507385253906
2003-05-02 09:00:00,37.3312873840332
2003-05-05 09:00:00,37.7940673828125
2003-05-06 09:00:00,37.7164421081543
2003-05-07 09:00:00,37.09989929199219
2003-05-08 09:00:00,36.63711929321289
2003-05-09 09:00:00,36.868507385253906
2003-05-12 09:00:00,37.48505401611328
2003-05-13 09:00:00,38.41061019897461
2003-05-14 09:00:00,37.94783401489258
2003-05-15 09:00:00,38.179222106933594
2003-05-16 09:00:00,38.56511688232422
2003-05-19 09:00:00,37.870948791503906
2003-05-20 09:00:00,37.253665924072266
2003-05-21 09:00:00,37.09989929199219
2003-05-22 09:00:00,37.3312873840332
2003-05-23 09:00:00,38.025455474853516
2003-05-26 09:00:00,38.48823547363281
2003-05-27 09:00:00,38.48823547363281
2003-05-28 09:00:00,39.72206115722656
2003-05-29 09:00:00,40.10795974731445
2003-05-30 09:00:00,42.421852111816406
2003-06-02 09:00:00,43.963951110839844
2003-06-03 09:00:00,43.57879638671875
2003-06-04 09:00:00,43.192901611328125
2003-06-05 09:00:00,45.12089920043945
2003-06-06 09:00:00,45.12089920043945
2003-06-09 09:00:00,46.2778434753418
2003-06-10 09:00:00,45.12089920043945
2003-06-11 09:00:00,44.73574447631836
2003-06-12 09:00:00,46.2778434753418
2003-06-13 09:00:00,44.349849700927734
2003-06-16 09:00:00,43.963951110839844
2003-06-17 09:00:00,45.12089920043945
2003-06-18 09:00:00,45.8926887512207
2003-06-19 09:00:00,45.8926887512207
2003-06-20 09:00:00,45.8926887512207
2003-06-23 09:00:00,45.50679397583008
2003-06-24 09:00:00,43.963951110839844
2003-06-25 09:00:00,44.73574447631836
2003-06-26 09:00:00,44.73574447631836
2003-06-27 09:00:00,44.73574447631836
2003-06-30 09:00:00,44.349849700927734
2003-07-01 09:00:00,45.12089920043945
2003-07-02 09:00:00,46.2778434753418
2003-07-03 09:00:00,48.59173583984375
2003-07-04 09:00:00,47.82068634033203
2003-07-07 09:00:00,47.04913330078125
2003-07-08 09:00:00,48.206817626953125
2003-07-09 09:00:00,47.04913330078125
2003-07-10 09:00:00,46.66350555419922
2003-07-11 09:00:00,44.3497314453125
2003-07-14 09:00:00,46.27787399291992
2003-07-15 09:00:00,46.66350555419922
2003-07-16 09:00:00,46.27787399291992
2003-07-17 09:00:00,45.89224624633789
2003-07-18 09:00:00,45.12098693847656
2003-07-21 09:00:00,45.50661849975586
2003-07-22 09:00:00,44.3497314453125
2003-07-23 09:00:00,45.12098693847656
2003-07-24 09:00:00,45.12098693847656
2003-07-25 09:00:00,44.73535919189453
2003-07-28 09:00:00,45.12098693847656
2003-07-29 09:00:00,44.73535919189453
2003-07-30 09:00:00,44.3497314453125
2003-07-31 09:00:00,45.50661849975586
2003-08-01 09:00:00,46.66350555419922
2003-08-04 09:00:00,46.66350555419922
2003-08-05 09:00:00,46.66350555419922
2003-08-06 09:00:00,45.50661849975586
2003-08-07 09:00:00,46.27787399291992
2003-08-08 09:00:00,45.89224624633789
2003-08-11 09:00:00,44.3497314453125
2003-08-12 09:00:00,44.73535919189453
2003-08-13 09:00:00,45.89224624633789
2003-08-14 09:00:00,46.66350555419922
2003-08-15 09:00:00,47.04913330078125
2003-08-18 09:00:00,47.43476104736328
2003-08-19 09:00:00,48.97807693481445
2003-08-20 09:00:00,48.97807693481445
2003-08-21 09:00:00,49.363704681396484
2003-08-22 09:00:00,49.749332427978516
2003-08-25 09:00:00,49.749332427978516
2003-08-26 09:00:00,49.363704681396484
2003-08-27 09:00:00,50.13496398925781
2003-08-28 09:00:00,51.29185104370117
2003-08-29 09:00:00,52.063106536865234
2003-09-01 09:00:00,52.44873809814453
2003-09-02 09:00:00,52.063106536865234
2003-09-03 09:00:00,52.063106536865234
2003-09-04 09:00:00,51.6774787902832
2003-09-05 09:00:00,53.219993591308594
2003-09-08 09:00:00,54.76251220703125
2003-09-09 09:00:00,55.91939926147461
2003-09-10 09:00:00,54.37688064575195
2003-09-11 09:00:00,53.60562515258789
2003-09-12 09:00:00,53.219993591308594
2003-09-15 09:00:00,52.44873809814453
2003-09-16 09:00:00,52.83436584472656
2003-09-17 09:00:00,55.53376770019531
2003-09-18 09:00:00,55.14813995361328
2003-09-19 09:00:00,54.76251220703125
2003-09-22 09:00:00,52.83436584472656
2003-09-23 09:00:00,52.44873809814453
2003-09-24 09:00:00,52.44873809814453
2003-09-25 09:00:00,51.6774787902832
2003-09-26 09:00:00,51.6774787902832
2003-09-29 09:00:00,52.063106536865234
2003-09-30 09:00:00,52.063106536865234
2003-10-01 09:00:00,51.6774787902832
2003-10-02 09:00:00,52.83436584472656
2003-10-03 09:00:00,53.99125289916992
2003-10-06 09:00:00,55.14813995361328
2003-10-07 09:00:00,54.76251220703125
2003-10-08 09:00:00,54.37688064575195
2003-10-09 09:00:00,53.60562515258789
2003-10-10 09:00:00,53.219993591308594
2003-10-13 09:00:00,54.37688064575195
2003-10-14 09:00:00,54.76251220703125
2003-10-15 09:00:00,53.60562515258789
2003-10-16 09:00:00,53.60562515258789
2003-10-17 09:00:00,53.99125289916992
2003-10-20 09:00:00,52.83436584472656
2003-10-21 09:00:00,52.83436584472656
2003-10-22 09:00:00,51.29185104370117
2003-10-23 09:00:00,50.520591735839844
2003-10-24 09:00:00,50.13496398925781
2003-10-27 09:00:00,50.906219482421875
2003-10-28 09:00:00,52.44873809814453
2003-10-29 09:00:00,54.76251220703125
2003-10-30 09:00:00,53.60562515258789
2003-10-31 09:00:00,53.60562515258789
2003-11-03 09:00:00,52.44873809814453
2003-11-04 09:00:00,53.219993591308594
2003-11-05 09:00:00,53.60562515258789
2003-11-06 09:00:00,53.99125289916992
2003-11-07 09:00:00,53.60562515258789
2003-11-10 09:00:00,53.219993591308594
2003-11-11 09:00:00,51.29185104370117
2003-11-12 09:00:00,51.6774787902832
2003-11-13 09:00:00,52.44873809814453
2003-11-14 09:00:00,52.44873809814453
2003-11-17 09:00:00,51.6774787902832
2003-11-18 09:00:00,51.6774787902832
2003-11-19 09:00:00,51.29185104370117
2003-11-20 09:00:00,50.906219482421875
2003-11-21 09:00:00,50.13496398925781
2003-11-24 09:00:00,50.520591735839844
2003-11-25 09:00:00,50.906219482421875
2003-11-26 09:00:00,50.906219482421875
2003-11-27 09:00:00,50.13496398925781
2003-11-28 09:00:00,49.749332427978516
2003-12-01 09:00:00,49.749332427978516
2003-12-02 09:00:00,50.906219482421875
2003-12-03 09:00:00,51.29185104370117
2003-12-04 09:00:00,51.6774787902832
2003-12-05 09:00:00,51.29185104370117
2003-12-08 09:00:00,49.749332427978516
2003-12-09 09:00:00,49.749332427978516
2003-12-10 09:00:00,48.206817626953125
2003-12-11 09:00:00,48.206817626953125
2003-12-12 09:00:00,48.97807693481445
2003-12-15 09:00:00,48.592445373535156
2003-12-16 09:00:00,47.82039260864258
2003-12-17 09:00:00,47.04913330078125
2003-12-18 09:00:00,46.66350555419922
2003-12-19 09:00:00,47.43476104736328
2003-12-22 09:00:00,47.82039260864258
2003-12-23 09:00:00,48.206817626953125
2003-12-24 09:00:00,47.82039260864258
2003-12-25 09:00:00,47.82039260864258
2003-12-26 09:00:00,48.206817626953125
2003-12-29 09:00:00,48.206817626953125
2003-12-30 09:00:00,48.97807693481445
2003-12-31 09:00:00,48.97807693481445
2004-01-01 09:00:00,48.97807693481445
2004-01-02 09:00:00,50.520591735839844
2004-01-05 09:00:00,50.906219482421875
2004-01-06 09:00:00,51.29185104370117
2004-01-07 09:00:00,51.29185104370117
2004-01-08 09:00:00,51.29185104370117
2004-01-09 09:00:00,52.063106536865234
2004-01-12 09:00:00,52.44873809814453
2004-01-13 09:00:00,52.44873809814453
2004-01-14 09:00:00,52.44873809814453
2004-01-15 09:00:00,52.063106536865234
2004-01-16 09:00:00,52.063106536865234
2004-01-19 09:00:00,51.29185104370117
2004-01-20 09:00:00,51.29185104370117
2004-01-21 09:00:00,51.29185104370117
2004-01-22 09:00:00,51.29185104370117
2004-01-23 09:00:00,51.29185104370117
2004-01-26 09:00:00,51.29185104370117
2004-01-27 09:00:00,52.83436584472656
2004-01-28 09:00:00,52.44873809814453
2004-01-29 09:00:00,52.44873809814453
2004-01-30 09:00:00,51.6774787902832
2004-02-02 09:00:00,51.29185104370117
2004-02-03 09:00:00,49.749332427978516
2004-02-04 09:00:00,48.97807693481445
2004-02-05 09:00:00,48.97807693481445
2004-02-06 09:00:00,49.363704681396484
2004-02-09 09:00:00,50.520591735839844
2004-02-10 09:00:00,50.520591735839844
2004-02-11 09:00:00,49.749332427978516
2004-02-12 09:00:00,50.13496398925781
2004-02-13 09:00:00,49.749332427978516
2004-02-16 09:00:00,49.363704681396484
2004-02-17 09:00:00,48.97807693481445
2004-02-18 09:00:00,49.363704681396484
2004-02-19 09:00:00,49.363704681396484
2004-02-20 09:00:00,49.363704681396484
2004-02-23 09:00:00,48.97807693481445
2004-02-24 09:00:00,48.206817626953125
2004-02-25 09:00:00,48.206817626953125
2004-02-26 09:00:00,48.97807693481445
2004-02-27 09:00:00,48.97807693481445
2004-03-01 09:00:00,49.749332427978516
2004-03-02 09:00:00,51.6774787902832
2004-03-03 09:00:00,52.063106536865234
2004-03-04 09:00:00,52.063106536865234
2004-03-05 09:00:00,52.83436584472656
2004-03-08 09:00:00,52.063106536865234
2004-03-09 09:00:00,50.906219482421875
2004-03-10 09:00:00,50.13496398925781
2004-03-11 09:00:00,49.363704681396484
2004-03-12 09:00:00,48.592445373535156
2004-03-15 09:00:00,48.97807693481445
2004-03-16 09:00:00,47.43476104736328
2004-03-17 09:00:00,47.43476104736328
2004-03-18 09:00:00,48.206817626953125
2004-03-19 09:00:00,48.592445373535156
2004-03-22 09:00:00,45.50661849975586
2004-03-23 09:00:00,43.9640998840332
2004-03-24 09:00:00,45.12098693847656
2004-03-25 09:00:00,45.50661849975586
2004-03-26 09:00:00,45.89224624633789
2004-03-29 09:00:00,47.43476104736328
2004-03-30 09:00:00,47.43476104736328
2004-03-31 09:00:00,47.04913330078125
2004-04-01 09:00:00,46.27787399291992
2004-04-02 09:00:00,46.27787399291992
2004-04-05 09:00:00,47.82039260864258
2004-04-06 09:00:00,48.206817626953125
2004-04-07 09:00:00,47.82039260864258
2004-04-08 09:00:00,47.43476104736328
2004-04-09 09:00:00,47.04913330078125
2004-04-12 09:00:00,47.82039260864258
2004-04-13 09:00:00,47.82039260864258
2004-04-14 09:00:00,48.97807693481445
2004-04-15 09:00:00,48.592445373535156
2004-04-16 09:00:00,47.43476104736328
2004-04-19 09:00:00,47.04913330078125
2004-04-20 09:00:00,47.43476104736328
2004-04-21 09:00:00,47.43476104736328
2004-04-22 09:00:00,49.363704681396484
2004-04-23 09:00:00,49.363704681396484
2004-04-26 09:00:00,49.749332427978516
2004-04-27 09:00:00,48.97807693481445
2004-04-28 09:00:00,48.97807693481445
2004-04-29 09:00:00,47.04913330078125
2004-04-30 09:00:00,46.27787399291992
2004-05-03 09:00:00,45.12098693847656
2004-05-04 09:00:00,45.89224624633789
2004-05-05 09:00:00,45.50661849975586
2004-05-06 09:00:00,43.9640998840332
2004-05-07 09:00:00,43.9640998840332
2004-05-10 09:00:00,43.19284439086914
2004-05-11 09:00:00,44.3497314453125
2004-05-12 09:00:00,45.12098693847656
2004-05-13 09:00:00,43.9640998840332
2004-05-14 09:00:00,43.9640998840332
2004-05-17 09:00:00,41.26469802856445
2004-05-18 09:00:00,40.87907028198242
2004-05-19 09:00:00,42.807212829589844
2004-05-20 09:00:00,42.42158508300781
2004-05-21 09:00:00,43.19284439086914
2004-05-24 09:00:00,42.42158508300781
2004-05-25 09:00:00,42.807212829589844
2004-05-26 09:00:00,43.9640998840332
2004-05-27 09:00:00,43.9640998840332
2004-05-28 09:00:00,44.73535919189453
2004-05-31 09:00:00,44.3497314453125
2004-06-01 09:00:00,43.9640998840332
2004-06-02 09:00:00,43.57847213745117
2004-06-03 09:00:00,43.19284439086914
2004-06-04 09:00:00,41.650325775146484
2004-06-07 09:00:00,42.42158508300781
2004-06-08 09:00:00,43.57847213745117
2004-06-09 09:00:00,43.19284439086914
2004-06-10 09:00:00,42.03595733642578
2004-06-11 09:00:00,40.107810974121094
2004-06-14 09:00:00,39.949954986572266
2004-06-15 09:00:00,38.1017951965332
2004-06-16 09:00:00,39.51000213623047
2004-06-17 09:00:00,39.598358154296875
2004-06-18 09:00:00,38.36594772338867
2004-06-21 09:00:00,38.98169708251953
2004-06-22 09:00:00,38.277591705322266
2004-06-23 09:00:00,40.4782600402832
2004-06-24 09:00:00,40.74150466918945
2004-06-25 09:00:00,40.74150466918945
2004-06-28 09:00:00,40.74150466918945
2004-06-29 09:00:00,40.565704345703125
2004-06-30 09:00:00,42.589664459228516
2004-07-01 09:00:00,42.942169189453125
2004-07-02 09:00:00,41.181453704833984
2004-07-05 09:00:00,40.03831100463867
2004-07-06 09:00:00,40.4782600402832
2004-07-07 09:00:00,39.598358154296875
2004-07-08 09:00:00,40.301551818847656
2004-07-09 09:00:00,40.565704345703125
2004-07-12 09:00:00,40.4782600402832
2004-07-13 09:00:00,39.15749740600586
2004-07-14 09:00:00,39.42164993286133
2004-07-15 09:00:00,38.190147399902344
2004-07-16 09:00:00,38.01435089111328
2004-07-19 09:00:00,37.39768981933594
2004-07-20 09:00:00,37.04609298706055
2004-07-21 09:00:00,38.63010025024414
2004-07-22 09:00:00,38.277591705322266
2004-07-23 09:00:00,38.36594772338867
2004-07-26 09:00:00,36.694496154785156
2004-07-27 09:00:00,37.221893310546875
2004-07-28 09:00:00,37.39768981933594
2004-07-29 09:00:00,36.870296478271484
2004-07-30 09:00:00,38.1017951965332
2004-08-02 09:00:00,37.837642669677734
2004-08-03 09:00:00,38.80590057373047
2004-08-04 09:00:00,38.71754455566406
2004-08-05 09:00:00,39.86159896850586
2004-08-06 09:00:00,39.598358154296875
2004-08-09 09:00:00,38.541744232177734
2004-08-10 09:00:00,38.36594772338867
2004-08-11 09:00:00,39.07005310058594
2004-08-12 09:00:00,38.541744232177734
2004-08-13 09:00:00,38.80590057373047
2004-08-16 09:00:00,38.45430374145508
2004-08-17 09:00:00,38.63010025024414
2004-08-18 09:00:00,39.7741584777832
2004-08-19 09:00:00,41.26980972290039
2004-08-20 09:00:00,41.181453704833984
2004-08-23 09:00:00,41.62140655517578
2004-08-24 09:00:00,41.3581657409668
2004-08-25 09:00:00,41.3581657409668
2004-08-26 09:00:00,42.942169189453125
2004-08-27 09:00:00,42.678016662597656
2004-08-30 09:00:00,42.502220153808594
2004-08-31 09:00:00,42.32550811767578
2004-09-01 09:00:00,41.79811477661133
2004-09-02 09:00:00,41.26980972290039
2004-09-03 09:00:00,39.86159896850586
2004-09-06 09:00:00,38.89425277709961
2004-09-07 09:00:00,39.07005310058594
2004-09-08 09:00:00,38.98169708251953
2004-09-09 09:00:00,38.80590057373047
2004-09-10 09:00:00,39.51000213623047
2004-09-13 09:00:00,40.4782600402832
2004-09-14 09:00:00,40.565704345703125
2004-09-15 09:00:00,40.12575149536133
2004-09-16 09:00:00,39.949954986572266
2004-09-17 09:00:00,39.7741584777832
2004-09-20 09:00:00,39.949954986572266
2004-09-21 09:00:00,40.4782600402832
2004-09-22 09:00:00,40.4782600402832
2004-09-23 09:00:00,39.6858024597168
2004-09-24 09:00:00,39.598358154296875
2004-09-27 09:00:00,38.190147399902344
2004-09-28 09:00:00,37.837642669677734
2004-09-29 09:00:00,38.277591705322266
2004-09-30 09:00:00,38.45430374145508
2004-10-01 09:00:00,39.15749740600586
2004-10-04 09:00:00,40.03831100463867
2004-10-05 09:00:00,40.03831100463867
2004-10-06 09:00:00,40.03831100463867
2004-10-07 09:00:00,39.86159896850586
2004-10-08 09:00:00,38.80590057373047
2004-10-11 09:00:00,38.01435089111328
2004-10-12 09:00:00,38.01435089111328
2004-10-13 09:00:00,37.75019836425781
2004-10-14 09:00:00,37.925994873046875
2004-10-15 09:00:00,37.57440185546875
2004-10-18 09:00:00,37.661842346191406
2004-10-19 09:00:00,38.01435089111328
2004-10-20 09:00:00,38.1017951965332
2004-10-21 09:00:00,38.277591705322266
2004-10-22 09:00:00,38.71754455566406
2004-10-25 09:00:00,38.01435089111328
2004-10-26 09:00:00,37.57440185546875
2004-10-27 09:00:00,37.13444900512695
2004-10-28 09:00:00,38.45430374145508
2004-10-29 09:00:00,38.71754455566406
2004-11-01 09:00:00,39.07005310058594
2004-11-02 09:00:00,39.7741584777832
2004-11-03 09:00:00,41.3581657409668
2004-11-04 09:00:00,42.14971160888672
2004-11-05 09:00:00,42.678016662597656
2004-11-08 09:00:00,42.238067626953125
2004-11-09 09:00:00,42.14971160888672
2004-11-10 09:00:00,42.238067626953125
2004-11-11 09:00:00,41.79811477661133
2004-11-12 09:00:00,41.973915100097656
2004-11-15 09:00:00,42.41386413574219
2004-11-16 09:00:00,42.678016662597656
2004-11-17 09:00:00,43.73371887207031
2004-11-18 09:00:00,44.87777328491211
2004-11-19 09:00:00,44.87777328491211
2004-11-22 09:00:00,43.469566345214844
2004-11-23 09:00:00,42.853816986083984
2004-11-24 09:00:00,43.38212203979492
2004-11-25 09:00:00,43.29376983642578
2004-11-26 09:00:00,43.469566345214844
2004-11-29 09:00:00,41.973915100097656
2004-11-30 09:00:00,41.70976257324219
2004-12-01 09:00:00,41.09400939941406
2004-12-02 09:00:00,42.238067626953125
2004-12-03 09:00:00,43.11796951293945
2004-12-06 09:00:00,43.11796951293945
2004-12-07 09:00:00,43.38212203979492
2004-12-08 09:00:00,43.11796951293945
2004-12-09 09:00:00,42.678016662597656
2004-12-10 09:00:00,42.41386413574219
2004-12-13 09:00:00,42.853816986083984
2004-12-14 09:00:00,42.41386413574219
2004-12-15 09:00:00,43.99787139892578
2004-12-16 09:00:00,43.99787139892578
2004-12-17 09:00:00,44.43782424926758
2004-12-20 09:00:00,43.99787139892578
2004-12-21 09:00:00,43.90951919555664
2004-12-22 09:00:00,44.43782424926758
2004-12-23 09:00:00,43.99787139892578
2004-12-24 09:00:00,44.43782424926758
2004-12-27 09:00:00,43.99787139892578
2004-12-28 09:00:00,44.43782424926758
2004-12-29 09:00:00,44.87777328491211
2004-12-30 09:00:00,44.87777328491211
2004-12-31 09:00:00,45.317726135253906
2005-01-03 09:00:00,45.317726135253906
2005-01-04 09:00:00,44.43782424926758
2005-01-05 09:00:00,42.942169189453125
2005-01-06 09:00:00,42.589664459228516
2005-01-07 09:00:00,42.14971160888672
2005-01-10 09:00:00,42.942169189453125
2005-01-11 09:00:00,42.76546096801758
2005-01-12 09:00:00,42.32550811767578
2005-01-13 09:00:00,42.06135559082031
2005-01-14 09:00:00,41.44560623168945
2005-01-17 09:00:00,43.02961349487305
2005-01-18 09:00:00,43.29376983642578
2005-01-19 09:00:00,43.38212203979492
2005-01-20 09:00:00,42.678016662597656
2005-01-21 09:00:00,42.238067626953125
2005-01-24 09:00:00,41.88555908203125
2005-01-25 09:00:00,41.973915100097656
2005-01-26 09:00:00,43.469566345214844
2005-01-27 09:00:00,43.55792236328125
2005-01-28 09:00:00,44.87777328491211
2005-01-31 09:00:00,46.197628021240234
2005-02-01 09:00:00,46.63758087158203
2005-02-02 09:00:00,47.51748275756836
2005-02-03 09:00:00,47.51748275756836
2005-02-04 09:00:00,47.07753372192383
2005-02-07 09:00:00,47.07753372192383
2005-02-08 09:00:00,47.07753372192383
2005-02-09 09:00:00,47.07753372192383
